Ticker,year,Company,Peer_group_root,Region,Country,environment_score,social_score,governance_score,total_esg_score,Close,Volume,Asset Turnover,Current Ratio,Days Sales In Receivables,Debt/Equity Ratio,EBIT Margin,EBITDA Margin,Gross Margin,Inventory Turnover Ratio,Long-term Debt / Capital,Net Profit Margin,Operating Margin,Pre-Tax Profit Margin,ROA - Return On Assets,ROE - Return On Equity,revenue,net_income,operating_income,gross_profit,total_assets,total_liabilities,operating_cash_flow,shares_outstanding,sector
CINF,2012,Cincinnati Financial Corp.,Insurance,North America,United States,35.0,49.0,51.0,45.0,28.4,805000.0,0.06309999999999999,0.0,0.0,0.17695,14.4088,0.0,0.0,0.0,0.1503,9.72335,14.4088,13.0225,0.6052,1.86145,3772000000.0,375000000.0,498000000.0,,,,531000000.0,,Insurance
CINF,2013,Cincinnati Financial Corp.,Insurance,North America,United States,35.333333333333336,50.333333333333336,50.666666666666664,46.0,37.72,577700.0,0.0664,0.0,0.0,0.1609,15.4437,0.0,0.0,0.0,0.1386,10.4096,15.4437,14.2492,0.6907,2.0099,3803000000.0,164000000.0,173000000.0,,,,247000000.0,,Insurance
CINF,2014,Cincinnati Financial Corp.,Insurance,North America,United States,42.0,53.0,51.0,49.0,42.224999999999994,520350.0,0.0673,0.0,0.0,0.1325,19.7306,0.0,0.0,0.0,0.117,13.233,19.7306,18.7005,0.8908,2.5407,4111000000.0,421000000.0,566000000.0,,,,638000000.0,,Insurance
CINF,2016,Cincinnati Financial Corp.,Insurance,North America,United States,45.019999999999996,53.457499999999996,52.96,50.75,62.235,573400.0,0.068,0.0,0.0,0.1198,13.0562,0.0,0.0,0.0,0.107,8.9716,13.0562,12.108,0.6104,1.7645,4945000000.0,525000000.0,721000000.0,,,,873000000.0,,Insurance
CINF,2017,Cincinnati Financial Corporation,Insurance,United States and Canada,United States,46.56,51.825,52.097500000000004,50.3525,66.41,468700.0,0.0653,0.0,0.0,0.1121,10.1732,0.0,0.0,0.0,0.1008,7.2238,10.1732,9.2352,0.4724,1.3563,5142000000.0,634000000.0,881000000.0,,,,1075000000.0,,Insurance
CINF,2018,Cincinnati Financial Corp,Insurance,United States and Canada,United States,48.58,52.49,49.64,50.23,70.0,500500.0,0.0716,0.0,0.0,0.1106,17.7792,0.0,0.0,0.0,0.0996,13.9281,17.7792,16.9448,0.9972,2.7413,5449000000.0,591000000.0,812000000.0,,,,1115000000.0,,Insurance
CINF,2019,Cincinnati Financial Corp,Insurance,United States and Canada,United States,48.17,52.49,49.64,50.11,101.21000000000001,584750.0,0.0786,0.0,0.0,0.0944,28.3847,0.0,0.0,0.0,0.0863,22.3732,28.3847,27.7052,,4.6873,5732000000.0,1045000000.0,730000000.0,,,,1052000000.0,,Insurance
CL,2010,Colgate-Palmolive Co.,Household Products,North America,United States,45.25,59.75,62.25,54.5,31.035,5169600.0,0.3561,1.2881,37.6141,1.2029,24.2962,0.0,59.0749,1.2616,0.5391,15.6987,24.2962,23.9665,5.8271,23.8456,3998000000.0,590000000.0,,2367000000.0,,,,509034801.0,Household Products
CL,2011,Colgate-Palmolive Co.,Household Products,North America,United States,54.0,56.333333333333336,70.66666666666667,58.333333333333336,34.59,5115800.0,0.33135000000000003,1.0406,36.1338,1.6571,23.1302,0.0,57.3586,1.3406,0.5676,14.6703,23.1302,22.8674,4.9998000000000005,23.554,3943000000.0,619000000.0,,2344000000.0,,,,501412580.0,Household Products
CL,2012,Colgate-Palmolive Co.,Household Products,North America,United States,65.0,61.0,67.8,64.0,42.295,3450200.0,0.3227,1.2868,38.114850000000004,2.06335,23.0138,0.0,58.20165,1.30375,0.6584,14.6942,23.0138,22.8732,5.0559,26.16875,4383000000.0,643000000.0,,2462000000.0,,,,494165017.0,Household Products
CL,2013,Colgate-Palmolive Co.,Household Products,North America,United States,69.0,71.0,65.0,69.0,50.025,2894450.0,0.3222,1.0769,35.5457,2.6328,20.8468,0.0,58.7767,1.2583,0.6997,12.9328,20.8468,20.9618,4.4784,33.4812,4332000000.0,654000000.0,,2529000000.0,,,,989700934.0,Household Products
CL,2014,Colgate-Palmolive Co.,Household Products,North America,United States,66.0,68.0,65.0,66.25,59.215,2799650.0,0.3136,1.2324,33.0917,4.439,23.5726,0.0,58.6354,1.2634,0.803,14.878,23.5726,23.4779,4.9484,48.0866,4398000000.0,656000000.0,,2585000000.0,,,,960036150.0,Household Products
CL,2015,Colgate-Palmolive Co.,Household Products,North America,United States,70.0,62.0,65.0,66.0,59.445,2957650.0,0.2977,1.2405,35.1313,8.8283,22.9218,0.0,58.6897,1.2937,0.9174,14.1171,22.9218,22.7742,4.5095,115.96061349999727,4379000000.0,622000000.0,,2558000000.0,,,,935728676.0,Household Products
CL,2016,Colgate-Palmolive Co.,Household Products,North America,United States,75.426,62.848,68.19000000000001,68.588,63.825,3012350.0,0.3069,1.0234,36.3072,14.316985999999881,27.6959,0.0,60.0983,1.2588,0.994,16.2859,27.6959,25.1008,5.1802,115.96061349999727,4070000000.0,726000000.0,,2392000000.0,,,,919946575.0,Household Products
CL,2017,Colgate-Palmolive Co.,Household Products,United States and Canada,United States,81.79,62.455,71.23,71.42,67.16,3106100.0,0.307,1.2289,34.6502,14.316985999999881,24.0815,0.0,59.9648,1.2809,0.9643,13.6958,24.0815,22.6472,4.4515,115.96061349999727,3867000000.0,702000000.0,,2324000000.0,,,,906712145.0,Household Products
CL,2018,Colgate-Palmolive Co.,Household Products,United States and Canada,United States,81.3,63.346666666666664,70.96666666666665,71.53833333333334,62.39,3947300.0,0.3072,1.1052,35.7823,-8.848264,23.3797,0.0,59.1183,1.264,1.0105,15.9013,23.3797,21.8315,5.1582,-50.534578999999994,3974000000.0,607000000.0,,2383000000.0,,,,892738518.0,Household Products
CL,2019,Colgate-Palmolive Co,Household Products,United States and Canada,United States,82.32,62.52,70.94,71.56,67.05000000000001,3370100.0,0.2671,1.0349,34.2541,14.0627,22.9695,0.0,59.7,1.1758,0.9777,15.1578,22.9695,21.2882,,115.96061349999727,4002000000.0,637000000.0,,2408000000.0,,,,883108963.0,Household Products
CLX,2011,The Clorox Company,Household Products,North America,United States,57.0,70.5,71.0,65.5,51.695,1145350.0,0.3201,0.95665,31.8826,-8.848264,16.092,0.0,41.8391,1.8649,1.04115,9.9617,16.092,14.3295,3.1886,-50.534578999999994,5158000000.0,537000000.0,,2204000000.0,,,738000000.0,,Household Products
CLX,2012,The Clorox Company,Household Products,North America,United States,62.75,70.75,72.0,68.0,57.01,815400.0,0.30685,0.84415,33.8341,-8.848264,16.9656,0.0,42.6996,1.8147,1.04085,9.9402,16.9656,14.4993,2.9285,-50.534578999999994,5234000000.0,603000000.0,,2319000000.0,,,819000000.0,,Household Products
CLX,2013,The Clorox Company,Household Products,North America,United States,67.0,76.0,74.0,72.0,69.815,823700.0,0.3123,1.2522,34.3349,14.316985999999881,17.796,0.0,43.4847,1.7289,0.937,10.1266,17.796,15.7111,3.2318,115.96061349999727,5231000000.0,557000000.0,,2273000000.0,,,698000000.0,,Household Products
CLX,2014,The Clorox Company,Household Products,North America,United States,72.66666666666667,74.66666666666667,75.66666666666667,74.0,85.50999999999999,1027300.0,0.2878,1.0923,31.6506,9.5089,16.4312,0.0,42.5279,1.7332,0.8646,9.2937,16.4312,14.6468,2.7386,45.5516,5468000000.0,541000000.0,,2304000000.0,,,612000000.0,,Household Products
CLX,2015,The Clorox Company,Household Products,North America,United States,74.25,73.0,79.25,75.0,95.67500000000001,774500.0,0.3394,1.0437,30.5612,14.316985999999881,19.2036,0.0,44.964,1.875,0.9379,12.2672,19.2036,18.5613,4.2247,115.96061349999727,1366000000.0,137000000.0,,,,,,,Household Products
CLX,2016,The Clorox Company,Household Products,North America,United States,76.92999999999999,68.86666666666666,80.75,74.66000000000001,112.945,975450.0,0.3231,0.9304,32.0063,8.3287,19.3457,0.0,44.7368,1.7269,0.8576,10.5974,19.3457,16.1451,3.6585,55.5556,1401000000.0,174000000.0,,,,,,,Household Products
CLX,2017,The Clorox Company,Household Products,United States and Canada,United States,77.505,61.144999999999996,75.85,70.55,123.04,731700.0,0.3261,1.1047,31.86,3.7162,19.49,0.0,44.8667,1.79,0.7196,12.8,19.49,17.9114,4.4172,32.4324,5533000000.0,572000000.0,,2391000000.0,4302000000.0,,,,Household Products
CLX,2018,The Clorox Company,Household Products,United States and Canada,United States,76.47666666666667,65.505,68.91666666666667,70.20166666666667,130.65,1020300.0,0.309,1.0925,32.2607,3.4201,18.874,0.0,43.6524,1.7052,0.7588,12.8326,18.874,17.1465,4.1518,29.8898,5514000000.0,558000000.0,,2356000000.0,4251000000.0,,,,Household Products
CLX,2019,The Clorox Company,Household Products,United States and Canada,United States,75.60499999999999,61.63,66.35,67.705,148.77499999999998,894500.0,0.279,0.8683,33.7888,4.9745,18.9243,0.0,44.0994,1.6726,0.8048,13.4794,18.9243,17.1315,,36.9091,5655000000.0,580000000.0,,2465000000.0,4154000000.0,,,,Household Products
CMA,2010,Comerica Incorporated,Banks,North America,United States,45.333333333333336,48.0,46.0,46.333333333333336,29.68,2691300.0,0.009,0.0,0.0,1.2687,0.0,0.0,0.0,0.0,0.5528,14.0816,0.0,18.9796,0.1253,1.2086,,,,,,,,,Banks
CMA,2011,Comerica Incorporated,Banks,North America,United States,48.0,63.5,53.5,55.5,26.994999999999997,3289400.0,0.01,0.0,0.0,0.7442,0.0,0.0,0.0,0.0,0.4188,16.4686,0.0,21.3922,0.161,1.4099,,,,,,,,,Banks
CMA,2012,Comerica Incorporated,Banks,North America,United States,56.0,67.0,56.0,60.0,24.634999999999998,2331950.0,0.01,0.0,0.0,0.6865,0.0,0.0,0.0,0.0,0.4029,20.01735,0.0,29.608,0.20450000000000002,1.8740999999999999,,,,,,,,,Banks
CMA,2013,Comerica Incorporated,Banks,North America,United States,59.0,77.0,58.0,65.0,32.77,1697650.0,0.0098,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.3384,22.6324,0.0,33.2263,0.2272,2.0692,,,,,,,,,Banks
CMA,2014,Comerica Incorporated,Banks,North America,United States,65.0,75.0,61.0,67.0,39.8,1588800.0,0.0091,0.0,0.0,0.3771,0.0,0.0,0.0,0.0,0.2655,23.6045,0.0,34.9282,0.2154,2.013,,,,,,,,,Banks
CMA,2015,Comerica Incorporated,Banks,North America,United States,64.0,71.0,54.333333333333336,63.0,38.975,1855900.0,0.009,0.0,0.0,0.4075,0.0,0.0,0.0,0.0,0.288,20.4268,0.0,30.3354,0.1915,1.7843,,,,,,,,,Banks
CMA,2016,Comerica Incorporated,Banks,North America,United States,59.457499999999996,66.57,57.7725,61.2125,39.224999999999994,2303950.0,0.0094,0.0,0.0,0.7638,0.0,0.0,0.0,0.0,0.4325,20.9632,0.0,30.17,0.201,1.9283,,,,,,,,,Banks
CMA,2017,Comerica Incorporated,Banks,United States and Canada,United States,59.21,63.57,57.24,59.855000000000004,63.59,1549700.0,0.0111,0.0,0.0,0.6405,0.0,0.0,0.0,0.0,0.3673,26.614,0.0,40.5904,0.2841,2.813,,,,,,,,,Banks
CMA,2018,Comerica Incorporated,Banks,United States and Canada,United States,55.83,64.23,50.96,56.675,84.87,1630100.0,0.012,0.0,0.0,0.8351,0.0,0.0,0.0,0.0,0.4518,37.3702,0.0,47.1698,0.4451,4.0843,,,,,,,,,Banks
CMA,2019,Comerica Incorporated,Banks,United States and Canada,United States,56.25,64.45,50.43,56.67,66.55,1673450.0,0.0111,0.0,0.0,1.0225,0.0,0.0,0.0,0.0,0.498,35.9356,0.0,46.0967,,4.0556,,,,,,,,,Banks
CMCSA,2018,Comcast Corp,Media,United States and Canada,United States,51.7225,59.085,62.239999999999995,58.0325,33.77,21982500.0,0.1106,0.9583,36.5245,1.0075,21.8478,0.0,40.5692,0.0,0.4907,13.0382,21.8478,17.5966,1.6639,4.003,,,,,,,,,Media
CMCSA,2019,Comcast Corp,Media,United States and Canada,United States,54.84,60.93,63.23,59.98,41.815,16549000.0,0.1047,0.8382,35.843,1.3397,19.9053,0.0,38.8452,0.0,0.5654,11.6353,19.9053,15.1452,,4.1154,,,,,,,,,Media
CME,2010,CME Group Inc.,Diversified Financials,North America,United States,44.0,57.0,55.666666666666664,52.333333333333336,38.825,3081500.0,0.0218,1.1045,36.5794,0.1269,53.097118999999736,0.0,100.0,0.0,0.0956,33.2596,53.097118999999736,55.153459999999995,0.7252,1.2276,2561000000.0,715500000.0,1582200000.0,,,,1197200000.0,,Diversified Financials
CME,2011,CME Group Inc.,Diversified Financials,North America,United States,47.5,57.0,57.5,54.0,37.68,2649750.0,0.0225,1.1476,38.0405,0.10085,53.097118999999736,0.0,100.0,0.0,0.0916,36.1588,53.097118999999736,55.153459999999995,0.8306,1.5098,2612800000.0,825800000.0,1589100000.0,,,,1083100000.0,,Diversified Financials
CME,2012,CME Group Inc.,Diversified Financials,North America,United States,55.0,59.0,61.5,58.5,37.845,2185500.0,0.0184,1.194,38.604,0.1147,53.097118999999736,0.0,100.0,0.0,0.0888,31.33945,53.097118999999736,55.153459999999995,0.6085,1.0901999999999998,3003700000.0,951400000.0,1831100000.0,,,,1359600000.0,,Diversified Financials
CME,2013,CME Group Inc.,Diversified Financials,North America,United States,56.0,60.0,65.0,60.0,53.15,1738100.0,0.0146,1.047,39.6018,0.1308,53.097118999999736,0.0,100.0,0.0,0.0875,33.1234,53.097118999999736,55.153459999999995,0.4824,1.0752,3280600000.0,1812300000.0,2021100000.0,,,,1346300000.0,,Diversified Financials
CME,2014,CME Group Inc.,Diversified Financials,North America,United States,56.0,61.0,62.5,59.5,66.225,1513750.0,0.0116,1.0244,36.5093,0.1007,53.097118999999736,0.0,100.0,0.0,0.0915,36.4404,53.097118999999736,55.153459999999995,0.4243,1.4649,2914600000.0,896300000.0,1692000000.0,,,,1219700000.0,,Diversified Financials
CME,2015,CME Group Inc.,Diversified Financials,North America,United States,55.0,60.0,56.0,56.666666666666664,76.705,1346250.0,0.0111,1.0375,39.5699,0.1054,53.097118999999736,0.0,100.0,0.0,0.0954,35.8442,53.097118999999736,55.153459999999995,0.4331,1.4193,2936300000.0,976800000.0,1637000000.0,,,,1280500000.0,,Diversified Financials
CME,2016,CME Group Inc.,Diversified Financials,North America,United States,45.67666666666667,56.17666666666667,53.28666666666667,52.01333333333333,84.00999999999999,1444250.0,0.0133,1.0441,42.3108,0.1058,53.097118999999736,0.0,100.0,0.0,0.0957,40.9026,53.097118999999736,55.153459999999995,0.5383,1.8357,3112500000.0,1127100000.0,1768400000.0,,,,1291400000.0,,Diversified Financials
CME,2017,CME Group Inc.,Diversified Financials,United States and Canada,United States,42.055,58.1025,54.6875,51.99,111.74,1257700.0,0.0118,1.0383,39.4331,0.107,53.097118999999736,0.0,100.0,0.0,0.0967,41.736046,53.097118999999736,55.153459999999995,0.5294,2.0013,3326800000.0,1247000000.0,1988700000.0,,,,1532500000.0,,Diversified Financials
CME,2018,CME Group Inc,Diversified Financials,United States and Canada,United States,48.34,59.91,51.65,53.305,156.67,1530500.0,0.0153,1.0839,38.4506,0.1479,53.097118999999736,0.0,100.0,0.0,0.1285,41.736046,53.097118999999736,55.153459999999995,0.8181,1.7677,3595200000.0,1534100000.0,2200500000.0,,,,1732000000.0,,Diversified Financials
CME,2019,CME Group Inc,Diversified Financials,United States and Canada,United States,47.795,60.004999999999995,51.575,53.14,191.68,1345100.0,0.0161,1.0424,38.8809,0.1445,53.097118999999736,0.0,100.0,0.0,0.1262,41.2421,53.097118999999736,55.153459999999995,,1.943,3644700000.0,4063400000.0,2310600000.0,,,,1751100000.0,,Diversified Financials
CMG,2010,"Chipotle Mexican Grill, Inc.",Consumer Services,North America,United States,52.0,56.0,68.0,57.5,144.865,620600.0,0.4619,3.3394,2.7436,0.0001,16.0567,0.0,26.859,21.25183049999997,0.0,9.9522,16.0567,16.1299,4.6041,6.1947,,78202000.0,124039000.0,,,,198507000.0,,Consumer Services
CMG,2011,"Chipotle Mexican Grill, Inc.",Consumer Services,North America,United States,43.666666666666664,45.333333333333336,70.33333333333333,50.666666666666664,293.095,790250.0,0.4406,3.7792,1.2652,0.0001,15.7299,0.0,26.0895,21.25183049999997,0.0,9.631,15.7299,15.7993,4.0323,5.5039,,126845000.0,203705000.0,,,,260673000.0,,Consumer Services
CMG,2012,"Chipotle Mexican Grill, Inc.",Consumer Services,North America,United States,39.666666666666664,51.333333333333336,68.66666666666667,50.666666666666664,359.275,570650.0,0.41910000000000003,4.12735,5.53615,0.0001,16.7963,0.0,27.3796,21.25183049999997,0.0,10.3208,16.7963,16.8744,4.2375,5.5291,,178981000.0,287831000.0,,,,289191000.0,,Consumer Services
CMG,2013,"Chipotle Mexican Grill, Inc.",Consumer Services,North America,United States,49.0,58.0,71.0,57.0,376.81,347700.0,0.4326,3.3444,1.6485,0.0,16.5864,0.0,26.7874,21.25183049999997,0.0,10.0832,16.5864,16.6789,4.3621,5.6885,,214945000.0,350562000.0,,,,411096000.0,,Consumer Services
CMG,2014,"Chipotle Mexican Grill, Inc.",Consumer Services,North America,United States,48.0,59.5,66.5,56.5,656.8399999999999,364650.0,0.4233,3.4981,4.318,0.0,17.5613,0.0,26.6261,21.25183049999997,0.0,11.3323,17.5612,17.644,4.7969,6.0244,,278000000.0,455865000.0,,,,,,Consumer Services
CMG,2015,"Chipotle Mexican Grill, Inc.",Consumer Services,North America,United States,49.25,58.25,65.5,56.5,663.44,441000.0,0.4128,3.7899,2.784,0.0,18.9864,0.0,27.9787,21.25183049999997,0.0,11.7053,18.9864,19.1319,4.9148,6.0331,,327438000.0,532720000.0,,,,,,Consumer Services
CMG,2016,"Chipotle Mexican Grill, Inc.",Consumer Services,North America,United States,49.696000000000005,49.382,68.05600000000001,54.172000000000004,419.78,1071600.0,0.5017,1.6776,4.0024,0.0,2.953,0.0,14.1461,21.25183049999997,0.0,1.5441,2.9529,3.0098,0.7885,1.139,,445374000.0,710800000.0,,,,,,Consumer Services
CMG,2017,"Chipotle Mexican Grill, Inc.",Consumer Services,United States and Canada,United States,50.46,50.330000000000005,68.38333333333334,54.89333333333334,396.95,926100.0,0.5464,2.0282,2.9404,0.0,5.4075,0.0,16.0569,21.25183049999997,0.0,3.945,5.4075,5.537,2.1407,3.2096,,475602000.0,763589000.0,,,,,,Consumer Services
CMG,2018,Chipotle Mexican Grill Inc,Consumer Services,United States and Canada,United States,49.85666666666666,48.97,64.58333333333333,53.22666666666667,436.44,705700.0,0.5491,1.969,3.982,0.0,4.7339,0.0,18.6734,21.25183049999997,0.0,3.1187,4.7339,4.9374,2.2026,2.6607,3904384000.0,66730000.0,106725000.0,,,,355160000.0,,Consumer Services
CMG,2019,Chipotle Mexican Grill Inc,Consumer Services,United States and Canada,United States,49.13,48.97,64.85,53.0,737.54,473250.0,0.2843,1.5182,3.4182,0.0,8.2369,0.0,20.7942,21.25183049999997,0.0,6.3468,8.2369,8.5511,,5.9184,4476412000.0,176253000.0,270794000.0,,,,468216000.0,35852000.0,Consumer Services
CMI,2010,Cummins Inc.,Machinery,North America,United States,41.0,59.0,58.0,52.0,56.84,2577350.0,0.3483,1.9398,57.5686,0.1817,12.6842,0.0,23.7739,1.4861,0.1385,8.3211,12.6842,12.805,3.1301,6.8758,14342000000.0,755000000.0,1272000000.0,2940000000.0,8519000000.0,,987000000.0,,Machinery
CMI,2011,Cummins Inc.,Machinery,North America,United States,54.666666666666664,69.66666666666667,72.66666666666667,64.66666666666667,78.795,2815700.0,0.4091,1.902,51.8677,0.1343,14.4762,0.0,25.6809,1.5046,0.1071,10.3261,14.4762,14.50025,4.4549,9.12365,10800000000.0,484000000.0,682000000.0,2169000000.0,8816000000.0,,,,Machinery
CMI,2012,Cummins Inc.,Machinery,North America,United States,73.25,66.5,70.0,69.5,80.33,2212550.0,0.3539,2.08995,53.49055,0.1172,13.231,0.0,26.0462,1.2561,0.09154999999999999,9.3859,13.231,13.1805,3.54565,6.588900000000001,13226000000.0,1140000000.0,1602000000.0,3168000000.0,10402000000.0,,,,Machinery
CMI,2013,Cummins Inc.,Machinery,North America,United States,81.66666666666667,62.666666666666664,70.0,72.33333333333333,95.94,1466550.0,0.3115,2.515,54.5967,0.2211,12.2832,0.0,25.3399,1.3624,0.1752,9.1492,12.2832,12.3769,3.1301,5.8577,18048000000.0,1946000000.0,2681000000.0,4589000000.0,11668000000.0,,,,Machinery
CMI,2014,Cummins Inc.,Machinery,North America,United States,73.0,63.0,70.0,68.0,120.535,1559800.0,0.3229,2.2519,52.0904,0.2083,11.4145,0.0,25.0098,1.3318,0.1631,8.723,11.4145,12.0236,2.9624,5.7704,17334000000.0,1738000000.0,2254000000.0,4416000000.0,12548000000.0,,,,Machinery
CMI,2015,Cummins Inc.,Machinery,North America,United States,72.0,63.0,70.0,68.0,111.00999999999999,1658650.0,0.3149,2.2213,61.4118,0.2046,12.0563,0.0,26.1472,1.2334,0.1648,8.2251,12.0563,12.1429,2.4815,4.8509,17301000000.0,1588000000.0,2101000000.0,4280000000.0,14728000000.0,,,,Machinery
CMI,2016,Cummins Inc.,Machinery,North America,United States,73.035,69.19,66.69666666666667,70.10833333333333,102.36,1673300.0,0.3,1.8092,60.4597,0.26,10.1932,0.0,25.7702,1.1991,0.1799,8.3944,10.1932,11.2814,2.6381,5.5199,19221000000.0,1736000000.0,2365000000.0,4861000000.0,15764000000.0,,2266000000.0,,Machinery
CMI,2017,Cummins Inc.,Machinery,United States and Canada,United States,70.0,73.36749999999999,65.545,70.065,143.56,1184500.0,0.303,1.5728,62.9717,0.2457,11.54,0.0,25.1278,1.2834,0.1628,8.3497,11.54,11.7692,2.54,5.3382,19110000000.0,1470000000.0,2057000000.0,4947000000.0,15134000000.0,,2065000000.0,,Machinery
CMI,2018,Cummins Inc,Machinery,United States and Canada,United States,70.82666666666667,70.24333333333333,66.25666666666666,69.48,135.97,1426400.0,0.3214,1.5379,59.5003,0.3005,11.9328,0.0,25.2367,1.2184,0.162,9.4515,11.9328,11.6601,2.9289,7.3859,17509000000.0,1456000000.0,1880000000.0,4458000000.0,15011000000.0,,1939000000.0,,Machinery
CMI,2019,Cummins Inc,Machinery,United States and Canada,United States,69.015,64.09,69.84,67.495,155.34,1151550.0,0.2835,1.5209,60.4581,0.2796,12.1186,0.0,25.9015,1.1756,0.1561,10.7836,12.1186,13.0895,,7.0376,20428000000.0,994000000.0,2334000000.0,5100000000.0,18075000000.0,,2277000000.0,,Machinery
CMS,2010,CMS Energy Corp.,Utilities,North America,United States,48.0,64.0,69.0,58.0,11.12,3184200.0,0.0927,1.3652,49.097,2.5241,19.5522,0.0,50.4478,0.6165,0.6882,5.9701,19.5522,11.8657,0.6644,3.6311,6807000000.0,295000000.0,794000000.0,,,,557000000.0,,Utilities
CMS,2011,CMS Energy Corp.,Utilities,North America,United States,47.666666666666664,63.666666666666664,69.0,57.666666666666664,14.35,2588600.0,0.0917,1.2918,45.567,2.3803,15.176,0.0,48.9736,0.7183,0.6689,7.3314,15.176,9.1784,0.7418499999999999,3.94975,6205000000.0,229000000.0,698000000.0,,15256000000.0,,848000000.0,,Utilities
